Class,Order,Family,Genus,Species,Depth (m),Habitat,Season,Temperature,Light (µmol quanta m-2 s-1,Flow,Lat.Long,Location,Region,Skeletal.structure,Reproductive.mode,Morphology,Trait,Units,Value,Method,Notes,Reference
Anthozoa,Scleractinia,Faviidae,Montastraea,faveolata,0-15,NA,Winter,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,9.592,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,franksi,13,NA,≈May,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,6.900,AFDW,Max value over 2 years,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,franksi,13,NA,July,NA,NA,NA,,Bahamas,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,1.600,AFDW,Min value over 2 years; from graph,"Fitt. W.K., McFarland F.K., Warner M.E., and Chilcoat G.E. (2000) Seasonal patterns of tissue biomass and densities of symbiotic dinoflagellates in reef corals and relation to coral bleaching. Limnology and Oceanography. 45:677-685"
Anthozoa,Scleractinia,Faviidae,Montastraea,franksi,0-15,NA,Fall,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,5.958,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,franksi,0-15,NA,Spring,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,5.907,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,franksi,0-15,NA,Summer,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,5.284,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Faviidae,Montastraea,franksi,0-15,NA,Winter,NA,NA,NA,,Caribbean,Caribbean,Imperforate,Broadcast spawner,Massive,Total biomass,mg cm-2,6.199,AFDW,Data in Dryad,"Thornhill, D.J., Rotjan, R.D., Todd, B.D., Chilcoat, G.C., Iglesias-Prieto, R., Kemp, D.W., LaJeunesse, T.C., McCabe, Reynolds J., Schmidt, G.W., Shannon, T., Warner, M.E., and Fitt, W.K. (2011). A Connection between Colony Biomass and Death in Caribbean Reef-Building Corals. PloS one, 6(12), e29535."
Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,2,Patch Reef,September,26.8,NA,NA,,Hawaii,Indo-Pacific,Perforate,Broadcast spawner,Arborescent,Total biomass,mg cm-2,7.000,AFDW,"Read from graphic, after 1 month in tanks; AFDW",Rodrigues L.J. and Grottoli A.G. (2007) Energy reserves and metabolism as indicators of coral recovery from bleaching. Limnology and Oceanography.52(5):1874-1882.
Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,2,Patch Reef,August 2003,26.8,NA,NA,,Hawaii,Indo-Pacific,Perforate,Broadcast spawner,Arborescent,Total biomass,mg cm-2,7.959,AFDW,"Read from graphic, time 0 in ambient tank","Grottoli A.G., Rodrigues L.J., and Palardy J.E. (2006) Heterotrophic plasticity and resilience in bleached corals. Nature. 440:1186-1189"
Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,eydouxi,5,NA,NA,26,NA,NA,,Gun Beach Guam,Indo-Pacific,Imperforate,Broadcast spawner,Branching,Total biomass,mg cm-2,2.150,Dried at 80ºC,"Table 2, divided dry tissue weight by surface area","Davies, P.S. (1984) The role of zooxanthellae in the nutritional energy requirements of Pocillopora eyedouxi. Coral Reefs 2:181-186."
Anthozoa,Scleractinia,Pocilloporidae,Pocillopora,verrucosa,"7, 13 and 23 m",NA,April 1994,29.5 to 30,NA,NA,,Moorea,Indo-Pacific,Imperforate,Broadcast spawner,Branching,Total biomass,mg cm-2,1.500,"Formalin/acid, Dried at 60ºC","From Table 4, Corals collected had ""some bleaching""","Hoegh-Guldberg, O. and Salvat B. (1995) Periodic mass-bleaching and elevated sea temperature: bleaching of outer reef slope communities in Moorea, French Polynesia. MEPS 121:181-190"
Anthozoa,Scleractinia,Poritidae,Porites,compressa,2,Patch Reef,September,26.8,NA,NA,,Hawaii,Indo-Pacific,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,17.000,AFDW,"Read from graphic, after 1 month in tanks; AFDW",Rodrigues L.J. and Grottoli A.G. (2007) Energy reserves and metabolism as indicators of coral recovery from bleaching. Limnology and Oceanography.52(5):1874-1882.
Anthozoa,Scleractinia,Poritidae,Porites,compressa,2,Patch Reef,August 2003,26.8,NA,NA,,Hawaii,Indo-Pacific,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,17.449,AFDW,"Read from graphic, time 0 in ambient tank","Grottoli A.G., Rodrigues L.J., and Palardy J.E. (2006) Heterotrophic plasticity and resilience in bleached corals. Nature. 440:1186-1189"
Anthozoa,Scleractinia,Poritidae,Porites,cylindrica,NA,NA,NA,NA,NA,NA,,Australia,Indo-Pacific,Perforate,Broadcast spawner,Branching,Total biomass,mg cm-2,7.950,NA,Anthony unpubl. Data presented in article,"Anthony, K.R.N., Connolly, S.R., and Willis B.L. (2002) Comparative analysis of energy allocation to tissue and skeletal growth in corals. Limnology and Oceanography. 47:1417-1429"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,"5-15, 15-25",NA,Feb - March 2007,NA,NA,NA,,"Similan Islands, Indonesia",Indo-Pacific,Perforate,Broadcast spawner,Massive,Total biomass,mg cm-2,5.630,24 h at 40°C,E,"Roder C., Jantzen C., Schmidt G.M., Kattner G., Phongsuwan N., and Richter C. (2011) Metabolic plasticity of the corals Porites lutea and Diploastrea heliopora exposed to large amplitude internal waves. Coral Reefs 30:57-69"
Anthozoa,Scleractinia,Poritidae,Porites,lutea,"5-15, 15-25",NA,Feb - March 2008,NA,NA,NA,,"Similan Islands, Indonesia",Indo-Pacific,Perforate,Broadcast spawner,Massive,Total biomass,mg cm-2,4.130,24 h at 40°C,W,"Roder C., Jantzen C., Schmidt G.M., Kattner G., Phongsuwan N., and Richter C. (2011) Metabolic plasticity of the corals Porites lutea and Diploastrea heliopora exposed to large amplitude internal waves. Coral Reefs 30:57-69"
Anthozoa,Scleractinia,Poritidae,Porites,porites,10,Fore Reef,July - Sept 1984,~28,285,NA,,Jamaica,Caribbean,Perforate,Brooder,Branching,Total biomass,mg cm-2,18.590,Formalin/acid,Fore reef,"Edmunds, P.J.E., and Davies P.S. (1986) An energy budget for Porites porites (Scleractinia). Marine Biology 92:339-347."
Anthozoa,Scleractinia,Poritidae,Porites,porites,10,Fore Reef,July - Sept 1984,~28,285,NA,,Jamaica,Caribbean,Perforate,Brooder,Branching,Total biomass,mg cm-2,15.510,Formalin/acid,Turbid bay,"Edmunds, P.J.E., and Davies P.S. (1989) An energy budget for Porites porites (Scleractinia) growing in a stressed environment. Coral Reefs 8:37-43."
Anthozoa,Scleractinia,Poritidae,Porites,spp,"3, 4",Back reef,April 2011,28,508,12.3 cm/sec,,Moorea,Indo-Pacific,Perforate,NA,Massive,Total biomass,mg cm-2,13.800,Formalin/acid,,"Edmunds, P. J. (2012). Effect of pCO 2 on the growth, respiration, and photophysiology of massive Porites spp. in Moorea, French Polynesia. Marine Biology, 1-12."
Anthozoa,Scleractinia,Acroporidae,Acropora,cervicornis,15,NA,NA,28,NA,NA,,Jamaica,Caribbean,Perforate,Broadcast spawner,Branching,Dark Respiration,µM O2 cm-2 h-1,0.350,Oxygen consumption in dark stirring chamber normalized to surface area by foil,,Davies. P.S. (1980) Resipration in some Atlantic reef corals in relation to vertical distribution and growth form. Biological Bulletin 158:187-194
Anthozoa,Scleractinia,Acroporidae,Acropora,cervicornis,10,Fore Reef,NA,NA,NA,NA,,Jamaica,Caribbean,Perforate,Broadcast spawner,Branching,Dark Respiration,µM O2 cm-2 h-1,0.38,Oxygen consumption in chambers in the dark,,"Porter, J.W. (1980) Primary productivity in the sea: Reef corals in situ. Pages 403-410 in P. G. Falkowski, ed. Primary Productivity in the Sea. Plenum, New York. "
Anthozoa,Scleractinia,Acroporidae,Acropora,cervicornis,1,Back reef,November 1894,27,NA,NA,,St. Croix,Caribbean,Perforate,Broadcast spawner,Branching,Dark Respiration,µM O2 cm-2 h-1,0.39,Oxygen consumption in chambers in the dark,,"Gladfelter, E.H., Michel,G., and Sanfelici A. (1989) Metabolic gradients along a branch of the reef coral Acropora palmata. BMS 44:1166-1173"
Anthozoa,Scleractinia,Acroporidae,Acropora,palmata,5,NA,NA,28,NA,NA,,Jamaica,Caribbean,Perforate,Broadcast spawner,Branching,Dark Respiration,µM O2 cm-2 h-1,0.84,Oxygen consumption in dark stirring chamber normalized to surface area by foil,,Davies. P.S. (1980) Resipration in some Atlantic reef corals in relation to vertical distribution and growth form. Biological Bulletin 158:187-194
Anthozoa,Scleractinia,Acroporidae,Acropora,palmata,NA,Back reef,June - Aug 1985,NA,NA,NA,,Tague Bay. St. Croix,Caribbean,Perforate,Broadcast spawner,Branching,Dark Respiration,µM O2 cm-2 h-1,0.19,Oxygen consumption in chambers in the dark,,"Bythell, J.C., (1988) A total nitrogen and carbon budget for the elkhorn coral Acropora palmata (Lamarck). Proc 6th ICRS. 2:535-540"
Anthozoa,Scleractinia,Acroporidae,Acropora,spp,5 to 10,NA,NA,21.5,NA,NA,,Eilat,,Perforate,Broadcast spawner,Branching,Dark Respiration,µM O2 cm-2 h-1,0.3,Oxygen consumption in chambers in the dark,,"Haramaty, L., Achituv Y., and Dubinsky Z. (1997) Morphology, photoadaptation, and autotrophy in hermatypic corals. Proc 8th ICRS Panama 1:855-860 "
Anthozoa,Scleractinia,Acroporidae,Acropora,spp,5 to 10,NA,NA,21.5,NA,NA,,Eilat,,Perforate,Broadcast spawner,Branching,Dark Respiration,µM O2 cm-2 h-1,0.15,Oxygen consumption in chambers in the dark,,"Haramaty, L., Achituv Y., and Dubinsky Z. (1997) Morphology, photoadaptation, and autotrophy in hermatypic corals. Proc 8th ICRS Panama 1:855-860 "
Anthozoa,Scleractinia,Faviidae,Goniastrea,retiformis,3,slope,NA,NA,~500-750,NA,,"Orpheus Island, GBR",Indo-Pacific,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.78,Oxygen consumption in dark stirring chamber normalized to srface area by foil,Table 6 Filtered water,Anthony K.R.N. and Fabricius K.E. (2000) Shifting roles of heterotrophy and autotrophy in coral energetics uncer varying turbidity. Journal of Experimental Marine Biology and Ecology 252:221-253.
Anthozoa,Scleractinia,Faviidae,Goniastrea,retiformis,0,flat,NA,NA,~1000-1500,NA,,"Orpheus Island, GBR",Indo-Pacific,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.7,Oxygen consumption in dark stirring chamber normalized to srface area by foil,Table 6 High SPM,Anthony K.R.N. and Fabricius K.E. (2000) Shifting roles of heterotrophy and autotrophy in coral energetics uncer varying turbidity. Journal of Experimental Marine Biology and Ecology 252:221-253.
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,3 to 40,NA,NA,28,NA,NA,,Jamaica,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.81,Oxygen consumption in dark stirring chamber normalized to surface area by foil,,Davies. P.S. (1980) Resipration in some Atlantic reef corals in relation to vertical distribution and growth form. Biological Bulletin 158:187-194
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,3 to 40,NA,NA,28,NA,NA,,Jamaica,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.55,Oxygen consumption in dark stirring chamber normalized to surface area by foil,,Davies. P.S. (1980) Resipration in some Atlantic reef corals in relation to vertical distribution and growth form. Biological Bulletin 158:187-194
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,3 to 40,NA,NA,28,NA,NA,,Jamaica,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.63,Oxygen consumption in dark stirring chamber normalized to surface area by foil,,Davies. P.S. (1980) Resipration in some Atlantic reef corals in relation to vertical distribution and growth form. Biological Bulletin 158:187-194
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,3 to 40,NA,NA,28,NA,NA,,Jamaica,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.46,Oxygen consumption in dark stirring chamber normalized to surface area by foil,,Davies. P.S. (1980) Resipration in some Atlantic reef corals in relation to vertical distribution and growth form. Biological Bulletin 158:187-194
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,14,NA,NA,NA,NA,mean(max) 2.3 (4.1) 3.6 (8.1) 7.0 (16.7) cm s-1,,St. Croix,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.56,"Oxygen consumption in the dark in small ""flume""",Low flow Re ≤ 5 x 10^3,"Patterson, M.R., Sebens K.P., and Olson R.R. (1991) In situ measurements of flow effects on primary production and dark respiration in reef corals. Limnology and Oceanography 36:936-948"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,14,NA,NA,NA,NA,mean(max) 2.3 (4.1) 3.6 (8.1) 7.0 (16.7) cm s-1,,St. Croix,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.88,"Oxygen consumption in the dark in small ""flume""",High flow Re > 10^4,"Patterson, M.R., Sebens K.P., and Olson R.R. (1991) In situ measurements of flow effects on primary production and dark respiration in reef corals. Limnology and Oceanography 36:936-948"
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Lagoon,Jun-02,29.5,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.25,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Lagoon,Jun-02,31,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.76,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Lagoon,Jun-02,32,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,1.47,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Lagoon,Jun-02,33,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,1.66,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Lagoon,Jun-02,34,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,1.25,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Lagoon,Jun-02,35,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.16,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Fore Reef,Jun-02,29.5,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.44,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Fore Reef,Jun-02,31,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,1.58,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Fore Reef,Jun-02,32,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,2.29,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Fore Reef,Jun-02,33,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,2.74,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Fore Reef,Jun-02,34,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,2.19,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
Anthozoa,Scleractinia,Faviidae,Montastraea,annularis,4 to 5,Fore Reef,Jun-02,35,NA,NA,,Southern Belize,Caribbean,Imperforate,Broadcast spawner,Massive,Dark Respiration,µM O2 cm-2 h-1,0.22,Oxygen consumption in chambers in the dark,,"Castillo, K.D. and Helmuth B.S.T. (2005) Influence of thermal history on the response of Montastraea annularis to short-term temperature exposure. Marine Biology 148: 261-270."
